Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
B,-,18,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
AH,EY,6,0.15000000596046448,UW,0.5099999904632568,0.25999999046325684,IY,0.5299999713897705,0.17000000178813934,AA,0.699999988079071,0.3400000035762787,IH,0.41999998688697815
R,D,3,0.4399999976158142,ZH,0.5099999904632568,0.10999999940395355,Y,0.6499999761581421,0.20000000298023224,N,0.49000000953674316,0.1899999976158142,L,0.5799999833106995
P,-,7,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
N,-,30,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
Y,AY,7,-0.49000000953674316,UX,0.3499999940395355,0.3100000023841858,SH,0.8500000238418579,0.23000000417232513,B_HH,0.5099999904632568,0.05000000074505806,ZH,0.6100000143051147
AE,EY,10,0.2199999988079071,N,0.4000000059604645,-0.20999999344348907,G,0.47999998927116394,0.27000001072883606,HH,0.6100000143051147,0.23000000417232513,Z,0.3499999940395355
IY,CH,2,-0.15000000596046448,DH,0.49000000953674316,-0.07000000029802322,AH,0.5299999713897705,-0.20000000298023224,AH,0.3700000047683716,0.41999998688697815,B,0.6100000143051147
-,AH,42,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
K,G,8,-0.10000000149011612,UH,0.5,0.07999999821186066,AE,0.3700000047683716,0.05999999865889549,T,0.6800000071525574,0.7900000214576721,G,0.7900000214576721
-,W,6,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
UW,AA,3,0.44999998807907104,AH,0.5099999904632568,-0.05999999865889549,AE,0.3499999940395355,0.3499999940395355,AH,0.5699999928474426,0.2800000011920929,UH,0.5799999833106995
IY,AW,1,0.07999999821186066,DH,0.49000000953674316,0.1599999964237213,AH,0.5299999713897705,0.15000000596046448,AH,0.3700000047683716,-0.10999999940395355,B,0.6100000143051147
AA,EY,2,0.44999998807907104,AY,0.5,0.10999999940395355,N_JH,0.4300000071525574,0.09000000357627869,AH,0.699999988079071,0.0,OW,0.6600000262260437
D,TH,7,-0.14000000059604645,R,0.4399999976158142,-0.09000000357627869,N_JH,0.46000000834465027,0.03999999910593033,M,0.5699999928474426,0.550000011920929,T,0.75
OW,ER,3,0.0,EH,0.7099999785423279,0.0,EH,0.6200000047683716,0.0,AO,0.5600000023841858,-0.009999999776482582,AA,0.6600000262260437
AO,W,1,-0.25999999046325684,SH,0.5600000023841858,0.029999999329447746,NG,0.49000000953674316,-0.28999999165534973,OW,0.5600000023841858,0.12999999523162842,UH,0.5299999713897705
-,V,8,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
-,F,1,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
F,M,1,0.029999999329447746,HH,0.8799999952316284,0.5400000214576721,CH,0.9200000166893005,-0.05000000074505806,AO,0.4300000071525574,0.46000000834465027,B,0.7799999713897705
R,N,1,-0.11999999731779099,ZH,0.5099999904632568,0.0,Y,0.6499999761581421,0.49000000953674316,N,0.49000000953674316,0.25,L,0.5799999833106995
M,IY,1,0.009999999776482582,V,0.47999998927116394,-0.009999999776482582,Y,0.7099999785423279,-0.49000000953674316,D,0.5699999928474426,0.36000001430511475,JH,0.6399999856948853
IY,AE,1,-0.33000001311302185,DH,0.49000000953674316,-0.20999999344348907,AH,0.5299999713897705,-0.07000000029802322,AH,0.3700000047683716,-0.38999998569488525,B,0.6100000143051147
AH,K,1,-0.3199999928474426,UW,0.5099999904632568,-0.20000000298023224,IY,0.5299999713897705,-0.3499999940395355,AA,0.699999988079071,0.18000000715255737,IH,0.41999998688697815
ZH,-,20,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
AO,JH,5,0.0,SH,0.5600000023841858,0.0,NG,0.49000000953674316,0.0,OW,0.5600000023841858,0.2199999988079071,UH,0.5299999713897705
OW,OY,1,0.0,EH,0.7099999785423279,0.0,EH,0.6200000047683716,0.0,AO,0.5600000023841858,0.20000000298023224,AA,0.6600000262260437
S,SH,6,0.07000000029802322,CH,0.6399999856948853,0.3700000047683716,NG,0.5600000023841858,0.5699999928474426,SH,0.5699999928474426,0.4099999964237213,CH,0.5099999904632568
ZH,Z,11,-0.029999999329447746,R,0.5099999904632568,0.4300000071525574,CH,0.9100000262260437,0.44999998807907104,L,0.44999998807907104,0.1599999964237213,JH,0.7900000214576721
AH,R,25,-0.23999999463558197,UW,0.5099999904632568,-0.27000001072883606,IY,0.5299999713897705,-0.17000000178813934,AA,0.699999988079071,0.25999999046325684,IH,0.41999998688697815
HH,IH,1,0.44999998807907104,F,0.8799999952316284,0.41999998688697815,B_HH,0.7699999809265137,0.05000000074505806,AE,0.6100000143051147,0.20000000298023224,K,0.6800000071525574
HH,CH,6,0.30000001192092896,F,0.8799999952316284,0.5099999904632568,B_HH,0.7699999809265137,0.20999999344348907,AE,0.6100000143051147,0.3199999928474426,K,0.6800000071525574
