Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
UW,AH,82,0.5099999904632568,IY,0.5899999737739563,0.44999998807907104,OW,0.46000000834465027,0.5899999737739563,UX,0.6100000143051147,0.4000000059604645,UH,0.5600000023841858
Y,CH,2,0.3499999940395355,D,0.5099999904632568,0.4099999964237213,SH,0.7799999713897705,0.07000000029802322,B_HH,0.5299999713897705,0.4000000059604645,ZH,0.6299999952316284
-,IH,43,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
AH,OW,5,-0.07999999821186066,IY,0.699999988079071,0.12999999523162842,IY,0.6800000071525574,0.3400000035762787,AA,0.6499999761581421,0.2199999988079071,IH,0.4000000059604645
OW,AA,37,0.11999999731779099,EH,0.75,0.18000000715255737,EH,0.5199999809265137,0.5299999713897705,UH,0.550000011920929,0.6700000166893005,IY,0.75
D,ER,16,0.0,Y,0.5099999904632568,0.0,UX,0.44999998807907104,0.0,DH,0.6600000262260437,0.23000000417232513,T,0.8100000023841858
OW,AH,69,-0.07999999821186066,EH,0.75,0.12999999523162842,EH,0.5199999809265137,0.3400000035762787,UH,0.550000011920929,0.2199999988079071,IY,0.75
AA,AE,128,0.07999999821186066,AY,0.6600000262260437,-0.5099999904632568,AH,0.5400000214576721,0.10999999940395355,AH,0.6499999761581421,-0.05000000074505806,OW,0.6700000166893005
F,V,242,0.11999999731779099,HH,0.8399999737739563,0.23999999463558197,CH,0.9399999976158142,0.1599999964237213,SH,0.4099999964237213,0.4099999964237213,B,0.7300000190734863
EH,AY,28,0.6899999976158142,OW,0.75,0.4300000071525574,AW,0.8199999928474426,0.10000000149011612,N,0.5600000023841858,0.27000001072883606,AO,0.49000000953674316
EH,AA,2,0.3799999952316284,OW,0.75,0.009999999776482582,AW,0.8199999928474426,-0.0,N,0.5600000023841858,0.36000001430511475,AO,0.49000000953674316
EH,OY,57,0.0,OW,0.75,0.0,AW,0.8199999928474426,0.0,N,0.5600000023841858,0.009999999776482582,AO,0.49000000953674316
T,CH,7,0.1599999964237213,B,0.4300000071525574,0.38999998569488525,HH,0.5799999833106995,0.18000000715255737,K,0.7599999904632568,0.5799999833106995,D,0.8100000023841858
